contact_id,account_id,full_name,title,buying_role,email_open_rate,email_reply_count_90d,demo_requested,linkedin_engaged,avg_intent_score,icp_fit_score,trigger_event,existing_customer,contact_converted,true_conversion_prob,funnel_stage,funnel_stage_label
CON-0006807,ACC-001046,Kelly Walsh,Head of Sales Ops,champion,0.458,3,False,False,0.8325,0.754,leadership_change,False,1,0.6157,2,Opportunity
CON-0006808,ACC-001612,James Brown,Sales Rep,user_buyer,0.549,1,False,True,0.2,0.694,none,False,0,0.2013,0,MQL
CON-0006809,ACC-004542,Garrett Williams,Paralegal,user_buyer,0.532,1,False,False,1.0,0.973,compliance_mandate,False,1,0.9051,3,Closed-Won
CON-0006810,ACC-001727,Robert Rios,Contracts Manager,user_buyer,0.669,1,False,True,0.6633333333333334,0.648,tech_refresh,False,0,0.4957,1,SQL
CON-0006811,ACC-003516,Thomas Smith,Contracts Manager,user_buyer,0.304,0,False,False,0.49833333333333335,0.521,leadership_change,False,1,0.2903,1,SQL
CON-0006812,ACC-004246,Carlos Hughes,Director of Operations,champion,0.336,1,False,False,0.7300000000000001,0.845,none,True,0,0.5754,1,SQL
CON-0006813,ACC-004456,Justin Bullock,IT Security Manager,technical_validator,0.46,1,True,False,0.62375,0.803,funding_round,True,0,0.7905,2,Opportunity
CON-0006814,ACC-002478,Monica Scott,Paralegal,user_buyer,0.166,0,False,False,0.0,0.475,none,False,0,0.0517,0,MQL
CON-0006815,ACC-000712,Sheila Hammond,HR Coordinator,user_buyer,0.515,2,False,False,1.0,0.677,none,True,1,0.7633,2,Opportunity
CON-0006816,ACC-003524,Victoria Carr,Head of Sales Ops,champion,0.344,2,False,False,0.8866666666666667,0.681,funding_round,True,1,0.8721,2,Opportunity
CON-0006817,ACC-001817,Dr. Shannon Odonnell,Sales Rep,user_buyer,0.288,3,False,True,0.7733333333333334,0.858,none,True,0,0.7406,2,Opportunity
CON-0006818,ACC-003588,Steven Smith,Sales Rep,user_buyer,0.294,2,False,True,0.5,0.486,funding_round,False,0,0.3106,1,SQL
CON-0006819,ACC-001672,Debra Howard,HR Coordinator,user_buyer,0.358,1,False,True,0.7475,0.581,none,False,0,0.2484,1,SQL
CON-0006820,ACC-004008,Jonathan Melton MD,Head of Sales Ops,champion,0.611,3,False,True,0.8300000000000001,0.216,none,True,0,0.8606,2,Opportunity
CON-0006821,ACC-001095,Jacob Griffith,Contracts Manager,user_buyer,0.61,2,False,False,0.8866666666666667,0.631,leadership_change,True,1,0.763,2,Opportunity
CON-0006822,ACC-003755,Shelly Morgan,VP Procurement,economic_buyer,0.818,1,False,False,1.0,0.443,compliance_mandate,False,1,0.8351,2,Opportunity
CON-0006823,ACC-000722,Mackenzie Jordan,Director of Operations,champion,0.465,4,True,True,0.665,1.0,none,False,0,0.7871,2,Opportunity
CON-0006824,ACC-001603,Stacy Garcia,IT Security Manager,technical_validator,0.294,2,True,False,0.4640000000000001,0.997,tech_refresh,False,0,0.4129,1,SQL
CON-0006825,ACC-004714,Sandra Carey,IT Security Manager,technical_validator,0.099,1,True,False,0.2,0.511,none,False,0,0.0854,0,MQL
CON-0006826,ACC-002428,Vanessa Warren,VP Finance,economic_buyer,0.428,3,False,True,0.8557142857142858,0.465,none,True,0,0.6709,2,Opportunity
CON-0006827,ACC-000744,Joseph Nelson,VP Procurement,economic_buyer,0.518,4,False,True,1.0,0.534,leadership_change,False,1,0.8119,2,Opportunity
CON-0006828,ACC-000997,Shannon Aguilar,Sales Rep,user_buyer,0.309,0,False,True,0.4742857142857143,0.386,none,False,0,0.2628,1,SQL
CON-0006829,ACC-001445,Wendy Johns,Paralegal,user_buyer,0.154,0,False,True,0.5800000000000001,0.484,leadership_change,False,0,0.2385,1,SQL
CON-0006830,ACC-004627,Lisa Macias,IT Security Manager,technical_validator,0.69,0,False,True,0.8640000000000001,0.542,none,False,1,0.6169,2,Opportunity
CON-0006831,ACC-001573,Michelle Gonzalez,HR Coordinator,user_buyer,0.441,1,False,True,0.66,0.988,leadership_change,True,1,0.7043,2,Opportunity
CON-0006832,ACC-004640,Robert Gomez,CISO,technical_validator,0.055,0,True,False,0.2475,0.439,none,False,0,0.0544,0,MQL
CON-0006833,ACC-001675,Mark Howard,Chief Legal Officer,economic_buyer,0.419,1,False,False,0.6657142857142857,0.705,none,False,1,0.7338,2,Opportunity
CON-0006834,ACC-004413,Mary Heath,CISO,technical_validator,0.774,0,False,False,0.7280000000000001,0.788,leadership_change,False,1,0.6777,2,Opportunity
CON-0006835,ACC-003574,Chad Ruiz,Paralegal,user_buyer,0.478,0,False,False,0.41250000000000003,0.494,funding_round,False,0,0.2264,0,MQL
CON-0006836,ACC-002906,Monique Brown,HR Coordinator,user_buyer,0.405,3,False,False,0.495,0.671,tech_refresh,False,0,0.521,1,SQL
CON-0006837,ACC-001417,Philip Holden,Head of Sales Ops,champion,0.663,2,True,False,0.7000000000000001,0.536,none,True,1,0.638,2,Opportunity
CON-0006838,ACC-004751,Christopher Villegas,Director of Operations,champion,0.194,1,False,False,0.665,0.954,none,False,1,0.7699,2,Opportunity
CON-0006839,ACC-004962,David Boyd,Sales Rep,user_buyer,0.667,0,False,True,0.22,0.678,leadership_change,False,0,0.2114,0,MQL
CON-0006840,ACC-004698,Eric Smith,VP Procurement,economic_buyer,0.664,3,False,False,0.932,0.661,none,False,1,0.7947,2,Opportunity
CON-0006841,ACC-001025,Jared Garrett,Contracts Manager,user_buyer,0.311,0,False,False,0.532,0.561,none,False,0,0.2548,1,SQL
CON-0006842,ACC-003926,Krystal Downs,Sales Rep,user_buyer,0.098,0,False,False,0.4242857142857143,0.573,leadership_change,False,0,0.0808,0,MQL
CON-0006843,ACC-002487,Zachary Davis,HR Coordinator,user_buyer,0.054,2,False,True,0.66,0.342,leadership_change,False,0,0.2366,1,SQL
CON-0006844,ACC-002006,Maria Martin,Director of Operations,champion,0.61,0,True,False,0.0,0.987,none,True,1,0.2031,0,MQL
CON-0006845,ACC-003582,Jennifer Patel,Chief Legal Officer,economic_buyer,0.895,0,False,False,0.7766666666666667,0.346,leadership_change,False,1,0.7668,2,Opportunity
CON-0006846,ACC-004266,Dr. Gabriela Harris,VP Engineering,technical_validator,0.353,1,False,False,0.5,0.528,funding_round,False,1,0.4792,1,SQL
CON-0006847,ACC-000848,Alicia Richardson,Paralegal,user_buyer,0.202,0,False,False,0.3325,0.786,none,True,1,0.1276,0,MQL
CON-0006848,ACC-001639,Noah Roach,Head of Sales Ops,champion,0.312,0,False,False,0.8300000000000001,0.401,leadership_change,False,0,0.5992,2,Opportunity
CON-0006849,ACC-000573,John Wilson,Legal Ops Manager,champion,0.707,1,False,True,0.66,0.64,none,True,1,0.7216,2,Opportunity
CON-0006850,ACC-002309,Jason Long,Contracts Manager,user_buyer,0.517,1,True,False,1.0,0.817,none,True,1,0.8144,2,Opportunity
CON-0006851,ACC-000834,Brittany Mcmillan,Sales Rep,user_buyer,0.382,1,True,False,0.7475,0.635,none,True,1,0.4499,1,SQL
CON-0006852,ACC-000484,Amanda Jones,Head of Sales Ops,champion,0.502,2,False,False,0.5960000000000001,0.937,compliance_mandate,False,0,0.8247,2,Opportunity
CON-0006853,ACC-001762,Rick Gutierrez,CFO,economic_buyer,0.473,0,False,False,0.5499999999999999,0.378,none,False,0,0.4703,1,SQL
CON-0006854,ACC-004842,Michael Gonzalez,Legal Ops Manager,champion,0.702,1,False,True,0.2,0.397,none,False,1,0.3881,1,SQL
CON-0006855,ACC-002770,Kathryn Ramirez,Contracts Manager,user_buyer,0.44,0,True,False,0.44,0.327,none,True,0,0.32,1,SQL
CON-0006856,ACC-002039,Jerry Brown,Contracts Manager,user_buyer,0.442,1,False,False,1.0,0.721,none,True,1,0.9368,3,Closed-Won
CON-0006857,ACC-000512,Matthew Alvarez,CFO,economic_buyer,0.607,0,False,False,0.44333333333333336,0.331,compliance_mandate,False,1,0.3532,1,SQL
CON-0006858,ACC-001639,Joseph Lam,Paralegal,user_buyer,0.231,2,False,False,0.8300000000000001,0.401,leadership_change,False,1,0.6035,2,Opportunity
CON-0006859,ACC-002688,Steven Brady,Contracts Manager,user_buyer,0.531,2,True,False,1.0,0.447,none,False,1,0.8132,2,Opportunity
CON-0006860,ACC-003335,Brianna Nunez,CFO,economic_buyer,0.167,1,False,False,0.398,0.244,funding_round,False,0,0.1434,0,MQL
CON-0006861,ACC-001245,Nathan Nelson,VP Finance,economic_buyer,0.3,1,False,True,0.665,0.413,funding_round,False,1,0.3628,1,SQL
CON-0006862,ACC-000544,Richard Fernandez,Legal Ops Manager,champion,0.38,1,False,False,0.5,0.553,none,True,0,0.6182,2,Opportunity
CON-0006863,ACC-003635,Kevin Smith,VP Engineering,technical_validator,0.66,2,False,False,0.6633333333333334,0.979,none,False,0,0.5641,1,SQL
CON-0006864,ACC-000671,Joshua Prince,CFO,economic_buyer,0.477,2,False,True,0.8866666666666667,0.564,none,False,1,0.6986,2,Opportunity
CON-0006865,ACC-000194,Carlos Lewis,IT Security Manager,technical_validator,0.669,0,False,False,0.8300000000000001,0.751,leadership_change,False,1,0.6414,2,Opportunity
CON-0006866,ACC-000702,Tammy Perry,Chief Legal Officer,economic_buyer,0.421,1,False,True,1.0,0.542,none,False,1,0.6757,2,Opportunity
CON-0006867,ACC-004514,Derrick Cox,Paralegal,user_buyer,0.607,0,False,True,1.0,0.346,none,True,1,0.3542,1,SQL
CON-0006868,ACC-000267,Richard Smith,Contracts Manager,user_buyer,0.191,1,False,False,0.396,0.813,none,False,0,0.2071,0,MQL
CON-0006869,ACC-000951,Kayla Chung,Sales Rep,user_buyer,0.273,1,False,True,0.33,0.772,compliance_mandate,False,1,0.3609,1,SQL
CON-0006870,ACC-004649,Ryan Nelson,VP Engineering,technical_validator,0.188,1,False,True,0.2,0.389,none,True,1,0.153,0,MQL
CON-0006871,ACC-002985,Brandon Scott,HR Coordinator,user_buyer,0.251,0,False,False,0.866,0.617,compliance_mandate,False,0,0.5101,1,SQL
CON-0006872,ACC-004772,Christopher Paul,Legal Ops Manager,champion,0.527,1,False,True,0.6625,0.639,compliance_mandate,False,1,0.6007,2,Opportunity
CON-0006873,ACC-001816,John King,HR Coordinator,user_buyer,0.477,2,False,False,0.8308333333333334,0.792,funding_round,False,1,0.7064,2,Opportunity
CON-0006874,ACC-004591,Elijah Moore,Legal Ops Manager,champion,0.647,2,False,False,0.798,0.85,none,False,1,0.664,2,Opportunity
CON-0006875,ACC-003529,Mr. Eric Young,VP Procurement,economic_buyer,0.557,3,False,False,0.8300000000000001,0.495,none,False,1,0.625,2,Opportunity
CON-0006876,ACC-001602,Holly Oliver,CFO,economic_buyer,0.361,1,False,True,0.915,0.521,none,False,0,0.4845,1,SQL
CON-0006877,ACC-001258,Jesus Snyder,Legal Ops Manager,champion,0.285,1,False,False,0.41250000000000003,0.676,none,False,0,0.1693,0,MQL
CON-0006878,ACC-001305,Denise Ford,HR Coordinator,user_buyer,0.511,1,False,False,0.5800000000000001,0.327,none,False,0,0.2789,1,SQL
CON-0006879,ACC-001664,Ashley Rodriguez,HR Coordinator,user_buyer,0.808,2,False,False,0.665,0.754,none,False,1,0.5304,1,SQL
CON-0006880,ACC-004773,Billy Cox,Paralegal,user_buyer,0.431,1,False,True,0.22,0.719,compliance_mandate,False,0,0.1085,0,MQL
CON-0006881,ACC-003693,Martha Scott,Legal Ops Manager,champion,0.916,1,False,False,0.8300000000000001,0.955,none,False,1,0.7013,2,Opportunity
CON-0006882,ACC-002798,Stephanie Jones,Legal Ops Manager,champion,0.163,3,False,False,1.0,0.389,none,False,1,0.673,2,Opportunity
CON-0006883,ACC-003876,Jason Ruiz,Sales Rep,user_buyer,0.45,0,False,False,0.4125,0.733,funding_round,False,0,0.2934,1,SQL
CON-0006884,ACC-000200,Suzanne Bruce,IT Security Manager,technical_validator,0.589,1,False,False,0.8300000000000001,0.757,compliance_mandate,True,1,0.6888,2,Opportunity
CON-0006885,ACC-002360,James Allen,Contracts Manager,user_buyer,0.099,1,True,False,0.5533333333333333,0.699,leadership_change,False,1,0.175,0,MQL
CON-0006886,ACC-004529,Ronnie Norris,CFO,economic_buyer,0.734,2,False,True,1.0,0.472,none,False,1,0.7668,2,Opportunity
CON-0006887,ACC-003614,Carlos Charles,HR Coordinator,user_buyer,0.391,1,True,True,0.5,0.149,tech_refresh,False,0,0.2402,1,SQL
CON-0006888,ACC-000255,Kelly Lee,HR Coordinator,user_buyer,0.758,0,False,True,0.8866666666666667,0.562,none,False,1,0.616,2,Opportunity
CON-0006889,ACC-004134,Melanie Parsons,Contracts Manager,user_buyer,0.232,1,False,False,0.7200000000000001,0.911,none,False,0,0.1715,0,MQL
CON-0006890,ACC-001882,Frederick Mitchell,Legal Ops Manager,champion,0.333,1,False,False,0.44333333333333336,0.612,none,False,0,0.3696,1,SQL
CON-0006891,ACC-001079,Anne Fisher,VP Engineering,technical_validator,0.214,1,False,True,0.0,0.626,none,True,0,0.0743,0,MQL
CON-0006892,ACC-004110,Kimberly Jordan,Sales Rep,user_buyer,0.308,0,False,False,0.462,0.313,none,False,0,0.1264,0,MQL
CON-0006893,ACC-004420,Jennifer Ortega DDS,Head of Sales Ops,champion,0.422,0,False,False,0.55,0.782,leadership_change,False,0,0.2898,1,SQL
CON-0006894,ACC-003444,Robert Glenn,IT Security Manager,technical_validator,0.118,1,False,False,0.5533333333333333,0.665,none,False,0,0.4216,1,SQL
CON-0006895,ACC-003993,Catherine Thompson,Contracts Manager,user_buyer,0.493,1,False,False,0.665,0.391,none,False,0,0.2464,1,SQL
CON-0006896,ACC-004762,Mary Schmidt,HR Coordinator,user_buyer,0.3,3,False,False,0.66,0.33,none,False,0,0.1976,0,MQL
CON-0006897,ACC-000283,Donald Parker,Director of Operations,champion,0.673,1,False,False,0.8640000000000001,0.64,compliance_mandate,False,1,0.7598,2,Opportunity
CON-0006898,ACC-001270,Victoria Lewis,IT Security Manager,technical_validator,0.107,1,True,False,0.33,0.995,none,True,1,0.4897,1,SQL
CON-0006899,ACC-002454,Matthew Barnes,CISO,technical_validator,0.36,0,False,True,0.49750000000000005,0.628,none,False,0,0.2153,0,MQL
CON-0006900,ACC-003389,Stephen Hall,IT Security Manager,technical_validator,0.033,2,False,False,0.066,0.46,compliance_mandate,True,1,0.1668,0,MQL
CON-0006901,ACC-003662,Robert Mason,CFO,economic_buyer,0.556,0,False,False,0.0,0.795,none,True,0,0.201,0,MQL
CON-0006902,ACC-002385,Zachary James,VP Procurement,economic_buyer,0.172,2,False,False,0.53,0.324,none,False,1,0.3188,1,SQL
CON-0006903,ACC-002663,Sarah Mcdonald,Director of Operations,champion,0.165,3,True,False,0.75,0.356,leadership_change,False,1,0.7934,2,Opportunity
CON-0006904,ACC-001031,Justin Walton,HR Coordinator,user_buyer,0.222,0,False,False,0.666,0.86,tech_refresh,False,1,0.3519,1,SQL
CON-0006905,ACC-002007,Jesse Walker,Sales Rep,user_buyer,0.772,1,False,False,0.7300000000000001,0.485,none,True,0,0.6094,2,Opportunity
CON-0006906,ACC-003676,Michael Torres,Director of Operations,champion,0.481,1,False,False,0.5960000000000001,0.685,none,False,1,0.3801,1,SQL
CON-0006907,ACC-000903,Laura Brooks,Contracts Manager,user_buyer,0.377,2,False,True,0.5671428571428573,0.844,funding_round,True,0,0.6099,2,Opportunity
CON-0006908,ACC-001445,John Jones,Sales Rep,user_buyer,0.605,1,True,True,0.7462500000000001,0.484,leadership_change,False,0,0.3282,1,SQL
CON-0006909,ACC-001097,Kimberly Sullivan,Paralegal,user_buyer,0.093,1,False,False,0.5533333333333333,0.466,funding_round,False,0,0.0956,0,MQL
CON-0006910,ACC-003807,Peter Mccarthy,Contracts Manager,user_buyer,0.486,1,False,False,0.7733333333333334,0.711,compliance_mandate,True,0,0.6663,2,Opportunity
CON-0006911,ACC-000047,Taylor Odonnell,Paralegal,user_buyer,0.578,4,False,True,0.915,0.571,tech_refresh,False,1,0.7902,2,Opportunity
CON-0006912,ACC-000327,Alexander Cummings,Legal Ops Manager,champion,0.102,3,False,True,0.664,0.438,none,False,0,0.2078,0,MQL
CON-0006913,ACC-000588,Angela Curtis,IT Security Manager,technical_validator,0.544,1,True,True,0.7300000000000001,0.513,none,True,0,0.5797,1,SQL
CON-0006914,ACC-000423,Jeffrey Espinoza,HR Coordinator,user_buyer,0.822,0,False,False,1.0,0.548,none,False,1,0.553,1,SQL
CON-0006915,ACC-004832,Mrs. Bethany Carter,Head of Sales Ops,champion,0.571,0,False,False,1.0,0.401,none,True,0,0.3352,1,SQL
CON-0006916,ACC-003553,Timothy Edwards,Chief Legal Officer,economic_buyer,0.696,1,False,False,0.8866666666666667,0.765,none,False,1,0.8809,3,Closed-Won
CON-0006917,ACC-003673,Ryan Norris,CISO,technical_validator,0.078,2,False,False,1.0,0.575,tech_refresh,False,0,0.4863,1,SQL
CON-0006918,ACC-000540,Mallory Yates,Sales Rep,user_buyer,0.055,1,False,False,0.4788888888888889,0.865,compliance_mandate,False,0,0.3981,1,SQL
CON-0006919,ACC-001044,Drew Ramirez,CFO,economic_buyer,0.79,1,False,False,1.0,0.646,leadership_change,True,1,0.9005,3,Closed-Won
CON-0006920,ACC-002864,Robert Cruz,Head of Sales Ops,champion,0.423,0,True,False,0.49666666666666665,0.972,tech_refresh,False,0,0.3244,1,SQL
CON-0006921,ACC-001835,Jessica Patel,Contracts Manager,user_buyer,0.342,1,False,False,0.495,0.723,none,False,1,0.434,1,SQL
CON-0006922,ACC-003361,Mr. Nathan Clark,Contracts Manager,user_buyer,0.325,3,False,True,0.6083333333333334,0.801,none,False,0,0.4068,1,SQL
CON-0006923,ACC-000139,Jeffrey Smith,Sales Rep,user_buyer,0.834,4,False,False,0.8542857142857143,0.601,tech_refresh,False,1,0.8528,2,Opportunity
CON-0006924,ACC-000510,Steve Henderson,IT Security Manager,technical_validator,0.296,0,False,False,0.22,0.494,none,False,0,0.1482,0,MQL
CON-0006925,ACC-004984,Heather Smith,HR Coordinator,user_buyer,0.093,5,False,False,0.796,0.304,tech_refresh,True,1,0.6509,2,Opportunity
CON-0006926,ACC-001732,Christopher Campbell,VP Finance,economic_buyer,0.056,1,False,False,0.5980000000000001,0.506,none,False,0,0.4029,1,SQL
CON-0006927,ACC-004401,Erika Sanchez,Director of Operations,champion,0.179,1,False,False,0.33,0.714,none,True,0,0.317,1,SQL
CON-0006928,ACC-003195,Jodi Gonzalez,Contracts Manager,user_buyer,0.635,1,False,False,1.0,0.809,compliance_mandate,False,0,0.6046,2,Opportunity
CON-0006929,ACC-000166,David Curry,Paralegal,user_buyer,0.367,0,False,False,0.5685714285714286,0.366,none,False,0,0.2041,0,MQL
CON-0006930,ACC-000141,Brandy Nelson,CISO,technical_validator,0.064,0,False,False,0.22,0.826,none,True,0,0.093,0,MQL
CON-0006931,ACC-000039,Jacqueline Nicholson,IT Security Manager,technical_validator,0.689,3,False,False,0.8866666666666667,0.342,none,False,0,0.658,2,Opportunity
CON-0006932,ACC-001705,Michele Wright,Sales Rep,user_buyer,0.142,1,True,False,0.5155555555555557,0.539,none,True,1,0.3999,1,SQL
CON-0006933,ACC-003293,Lauren Smith,Head of Sales Ops,champion,0.451,0,False,False,0.8300000000000001,0.842,none,True,1,0.5288,1,SQL
CON-0006934,ACC-002021,Justin Moss,Contracts Manager,user_buyer,0.466,1,False,True,0.9042857142857142,0.686,none,False,0,0.5187,1,SQL
CON-0006935,ACC-001086,Christina Brown,Contracts Manager,user_buyer,0.071,1,False,True,0.33,0.702,none,False,0,0.2012,0,MQL
CON-0006936,ACC-002922,Sean Jensen,Paralegal,user_buyer,0.822,1,True,False,0.7310000000000001,0.522,compliance_mandate,False,1,0.5385,1,SQL
CON-0006937,ACC-001521,Dawn Wiggins,Head of Sales Ops,champion,0.293,0,False,True,0.33,0.787,tech_refresh,True,0,0.2151,0,MQL
CON-0006938,ACC-001677,Michele Donaldson,VP Engineering,technical_validator,0.141,1,False,False,0.44,0.805,tech_refresh,False,0,0.4233,1,SQL
CON-0006939,ACC-002106,Kenneth Mcdowell,HR Coordinator,user_buyer,0.17,1,True,True,0.33,0.882,none,False,0,0.1269,0,MQL
CON-0006940,ACC-000249,Bernard Hardin,Contracts Manager,user_buyer,0.496,0,False,False,0.5533333333333333,0.91,tech_refresh,False,1,0.3434,1,SQL
CON-0006941,ACC-003662,Michelle Turner,Sales Rep,user_buyer,0.443,1,False,False,0.5533333333333333,0.795,none,True,0,0.1209,0,MQL
CON-0006942,ACC-000117,Katie Luna,Head of Sales Ops,champion,0.42,2,False,False,1.0,0.751,funding_round,False,1,0.7758,2,Opportunity
CON-0006943,ACC-002118,Gabrielle Giles,HR Coordinator,user_buyer,0.275,0,False,False,0.6066666666666667,1.0,none,True,1,0.7061,2,Opportunity
CON-0006944,ACC-000504,Blake Sellers,Paralegal,user_buyer,0.249,2,False,True,0.664,0.572,leadership_change,True,0,0.2358,1,SQL
CON-0006945,ACC-001159,Joshua Rice,HR Coordinator,user_buyer,0.48,1,False,False,0.7377777777777779,1.0,compliance_mandate,True,1,0.6973,2,Opportunity
CON-0006946,ACC-003132,Mrs. Cynthia Rice DDS,Paralegal,user_buyer,0.333,0,False,False,0.8300000000000001,0.354,tech_refresh,False,1,0.5038,1,SQL
CON-0006947,ACC-003521,Patrick Davila,Head of Sales Ops,champion,0.61,1,False,False,0.7585714285714287,0.577,none,True,0,0.5537,1,SQL
CON-0006948,ACC-001027,Judy Moore,Director of Operations,champion,0.665,1,False,False,0.7037500000000001,0.743,leadership_change,True,1,0.4636,1,SQL
CON-0006949,ACC-004212,Jordan Palmer,Contracts Manager,user_buyer,0.128,4,False,False,0.7475,0.77,leadership_change,False,1,0.3066,1,SQL
CON-0006950,ACC-002273,Andrew Kerr,Legal Ops Manager,champion,0.195,0,False,False,0.2475,0.631,none,False,0,0.196,0,MQL
CON-0006951,ACC-000517,Steven Jarvis,Sales Rep,user_buyer,0.278,2,False,False,0.2,0.551,none,False,1,0.2083,0,MQL
CON-0006952,ACC-004130,Peter Kelly,Head of Sales Ops,champion,0.147,0,False,False,0.25,0.747,none,False,0,0.1066,0,MQL
CON-0006953,ACC-000662,Steven Hawkins,Paralegal,user_buyer,0.532,2,False,False,1.0,1.0,tech_refresh,False,1,0.8151,2,Opportunity
CON-0006954,ACC-002654,John Hernandez,Paralegal,user_buyer,0.531,2,False,False,0.7114285714285715,0.233,none,False,1,0.5313,1,SQL
CON-0006955,ACC-004432,Lauren Johnson,VP Engineering,technical_validator,0.377,3,False,False,0.5800000000000001,0.426,leadership_change,False,0,0.3955,1,SQL
CON-0006956,ACC-000374,Sara Hanson,VP Procurement,economic_buyer,0.329,1,False,False,0.5387500000000001,0.744,none,False,0,0.5655,1,SQL
